Lead_ID,Email,Age,Region,Industry,Company_Size,Job_Level,Source,Profile_Type,Total_Sessions,Avg_Session_Duration_Min,Bounce_Rate,Total_Pages_Viewed,Unique_Pages_Viewed,Products_Viewed,Product_Detail_Views,Primary_Interest_Category,Secondary_Interest_Category,Added_To_Wishlist,Compared_Products,Used_Price_Filter,Used_Feature_Filter,Search_Queries_Count,Viewed_Pricing_Page,Pricing_Page_Views,Requested_Demo,Filled_Contact_Form,Downloaded_Resources,Watched_Videos,Video_Completion_Rate,Email_Opened,Email_Open_Rate,Email_Click_Rate,Emails_Replied,Subscribed_Newsletter,Initiated_Chat,Chat_Messages_Sent,Submitted_Support_Ticket,Days_Since_First_Visit,Days_Since_Last_Activity,Last_Activity_Type,Visit_Frequency_Per_Week,Avg_Time_Between_Visits,Returned_After_Exit,Deep_Page_Scroll,Preferred_Visit_Time,Device_Type,Engagement_Score,Lead_Converted
LEAD_00594,lead594@example.com,30,Middle East,Consulting,51-200,Manager,Website,standard_lead,6,0.5,0.67,4,3,2,0,Support Package,Premium Plan,1,0,0,0,0,1,1,0,0,1,0,0.0,0,0.11,0.0,0,1,0,0,0,33,24,Just Browsing,1.27,5.5,1,0,Morning (9-12),Desktop,6.75,1
LEAD_00595,lead595@example.com,35,Latin America,Real Estate,1-10,C-Level,Webinar,standard_lead,9,0.5,0.68,7,4,1,0,Training Module,Premium Plan,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.29,0.0,0,0,0,0,0,11,4,Abandoned Session,5.73,1.2,1,1,Night (9-12),Tablet,0.0,0
LEAD_00596,lead596@example.com,26,Africa,E-commerce,1-10,Individual Contributor,Email Campaign,standard_lead,5,5.1,0.78,8,7,2,1,Starter Package,Custom Integration,0,0,1,0,3,1,2,0,0,0,0,0.0,0,0.18,0.0,1,1,1,5,0,15,15,Just Browsing,2.33,3.0,1,1,Night (9-12),Mobile,20.65,1
LEAD_00597,lead597@example.com,51,Africa,SaaS,1-10,Individual Contributor,Google Ads,standard_lead,4,6.6,0.44,14,8,4,2,Starter Package,Custom Integration,0,0,1,0,0,1,4,0,0,0,0,0.0,1,0.36,0.24,0,1,0,0,0,1,1,Viewed Product,8.0,0.2,1,0,Night (9-12),Mobile,31.8,1
LEAD_00598,lead598@example.com,43,Asia Pacific,SaaS,1-10,Director,Cold Outreach,standard_lead,1,3.5,0.56,8,6,4,1,Premium Plan,Starter Package,0,1,0,0,2,0,0,0,1,1,0,0.0,0,0.37,0.0,0,1,0,0,0,36,7,Email Click,0.19,36.0,0,1,Evening (5-9),Mobile,13.75,0
LEAD_00599,lead599@example.com,27,Asia Pacific,Real Estate,51-200,Senior Manager,LinkedIn,warm_lead,14,11.9,0.26,25,19,13,5,Support Package,Premium Plan,0,0,0,1,5,1,3,1,0,1,3,0.77,1,0.72,0.43,7,0,1,4,0,87,3,Form Submission,1.13,6.2,1,1,Morning (9-12),Desktop,85.95,1
LEAD_00600,lead600@example.com,29,Asia Pacific,SaaS,1-10,VP,Cold Outreach,standard_lead,5,2.8,0.46,9,7,1,0,Custom Integration,Premium Plan,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.27,0.0,0,1,0,0,0,40,6,Abandoned Session,0.88,8.0,1,0,Night (9-12),Desktop,0.0,0
LEAD_00601,lead601@example.com,47,Latin America,Consulting,201-1000,Manager,Trade Show,standard_lead,10,6.6,0.57,7,4,1,0,API Access,Enterprise Solution,1,0,0,0,1,0,0,0,1,0,0,0.0,0,0.34,0.0,1,0,0,0,0,77,39,Email Click,0.91,7.7,1,0,Afternoon (12-5),Desktop,2.8,1
LEAD_00602,lead602@example.com,33,Latin America,Manufacturing,51-200,Manager,Facebook,standard_lead,3,2.5,0.44,8,6,4,2,Support Package,API Access,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.06,0.0,0,0,0,0,0,34,34,Just Browsing,0.62,11.3,0,0,Morning (9-12),Desktop,0.0,0
LEAD_00603,lead603@example.com,36,Latin America,Manufacturing,11-50,Manager,Partner,engaged_smb,21,16.2,0.16,23,15,10,7,Analytics Add-on,Custom Integration,1,1,1,0,7,1,3,1,1,3,2,0.64,1,0.71,0.34,1,0,0,0,0,45,9,Demo Request,3.27,2.1,1,1,Afternoon (12-5),Desktop,106.2,1
LEAD_00604,lead604@example.com,48,North America,Consulting,51-200,Director,Website,standard_lead,2,2.3,0.59,9,6,4,2,Analytics Add-on,API Access,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.28,0.19,0,0,0,0,0,22,3,Abandoned Session,0.64,11.0,0,0,Afternoon (12-5),Mobile,5.05,0
LEAD_00605,lead605@example.com,38,Europe,SaaS,201-1000,Individual Contributor,Trade Show,standard_lead,3,1.7,0.48,9,7,2,1,API Access,Custom Integration,0,0,1,0,3,0,0,0,0,0,0,0.0,0,0.35,0.0,0,0,1,9,0,88,75,Email Click,0.24,29.3,0,0,Evening (5-9),Mobile,0.0,0
LEAD_00606,lead606@example.com,49,North America,Retail,11-50,C-Level,Trade Show,standard_lead,2,2.6,0.54,12,10,3,2,Custom Integration,Support Package,1,0,1,0,0,0,0,0,0,0,0,0.0,0,0.3,0.0,0,0,0,0,0,62,51,Just Browsing,0.23,31.0,0,1,Morning (9-12),Mobile,0.0,0
LEAD_00607,lead607@example.com,33,Middle East,Retail,201-1000,Director,Referral,hot_lead,13,14.8,0.06,21,14,7,4,Analytics Add-on,Starter Package,0,1,1,1,8,1,6,1,1,1,1,0.96,1,0.77,0.34,1,0,1,5,0,22,3,Pricing Page,4.14,1.7,1,1,Evening (5-9),Desktop,96.5,1
LEAD_00608,lead608@example.com,50,Asia Pacific,SaaS,201-1000,Senior Manager,LinkedIn,warm_lead,20,9.6,0.07,27,21,10,6,Enterprise Solution,Custom Integration,1,1,1,1,3,1,4,1,0,3,2,0.91,1,0.88,0.51,1,1,1,8,0,61,4,Pricing Page,2.3,3.0,1,1,Morning (9-12),Mobile,103.7,1
LEAD_00609,lead609@example.com,53,Middle East,E-commerce,1-10,C-Level,Website,standard_lead,8,2.6,0.54,8,6,2,1,Starter Package,Enterprise Solution,0,0,1,1,2,1,6,0,1,0,0,0.0,0,0.19,0.0,0,0,0,0,0,2,2,Just Browsing,16.0,0.2,1,0,Morning (9-12),Mobile,40.2,0
LEAD_00610,lead610@example.com,44,Latin America,E-commerce,1-10,Manager,Facebook,standard_lead,4,2.5,0.34,13,11,1,0,Support Package,Starter Package,0,0,1,0,1,0,0,1,0,0,0,0.0,1,0.15,0.08,0,1,0,0,0,59,12,Email Click,0.47,14.8,1,0,Afternoon (12-5),Mobile,13.55,1
LEAD_00611,lead611@example.com,38,Africa,Real Estate,1-10,VP,Cold Outreach,standard_lead,7,3.2,0.37,6,4,3,1,API Access,Support Package,0,0,1,0,0,1,2,0,0,1,0,0.0,1,0.18,0.09,0,1,0,0,0,37,4,Email Click,1.32,5.3,1,0,Afternoon (12-5),Mobile,26.5,0
LEAD_00612,lead612@example.com,33,Africa,Manufacturing,51-200,VP,Partner,standard_lead,3,4.6,0.78,13,8,1,0,Analytics Add-on,API Access,0,0,0,0,1,0,0,0,1,0,0,0.0,1,0.03,0.02,0,1,0,0,0,74,5,Viewed Product,0.28,24.7,0,1,Morning (9-12),Desktop,6.3,0
LEAD_00613,lead613@example.com,40,Africa,Retail,1000+,C-Level,LinkedIn,standard_lead,5,4.1,0.35,7,6,2,1,Analytics Add-on,Support Package,0,0,0,0,1,1,2,0,0,0,2,0.85,0,0.18,0.0,0,0,0,0,0,73,0,Email Click,0.48,14.6,1,0,Evening (5-9),Desktop,22.95,0
LEAD_00614,lead614@example.com,42,Latin America,Consulting,201-1000,VP,Email Campaign,standard_lead,4,1.2,0.31,10,7,0,0,Custom Integration,Support Package,0,0,0,0,0,0,0,0,1,0,0,0.0,1,0.29,0.15,1,1,1,6,0,28,10,Just Browsing,1.0,7.0,1,0,Morning (9-12),Desktop,15.2,1
LEAD_00615,lead615@example.com,40,Middle East,Healthcare,1-10,Senior Manager,Facebook,standard_lead,2,5.3,0.68,9,6,0,0,API Access,Training Module,0,0,0,1,0,0,0,1,0,0,0,0.0,0,0.43,0.0,0,0,0,0,0,15,15,Email Click,0.93,7.5,0,1,Morning (9-12),Mobile,1.95,0
LEAD_00616,lead616@example.com,39,Europe,Healthcare,1-10,C-Level,Website,standard_lead,3,2.2,0.65,11,8,3,1,Support Package,Premium Plan,0,0,1,0,2,1,5,0,0,0,1,0.69,0,0.5,0.0,0,0,1,7,0,66,1,Viewed Product,0.32,22.0,0,0,Morning (9-12),Mobile,34.6,1
LEAD_00617,lead617@example.com,45,North America,Manufacturing,201-1000,Manager,Referral,standard_lead,7,0.7,0.79,4,2,3,1,Support Package,API Access,0,1,1,0,1,0,0,0,1,3,0,0.0,0,0.19,0.0,0,0,0,0,0,80,23,Email Click,0.61,11.4,1,0,Morning (9-12),Desktop,15.15,1
LEAD_00618,lead618@example.com,43,Asia Pacific,Consulting,1000+,Manager,Trade Show,standard_lead,9,6.5,0.34,7,5,2,1,Premium Plan,Custom Integration,0,0,0,0,1,1,7,0,0,0,0,0.0,1,0.19,0.11,0,0,0,0,0,78,19,Viewed Product,0.81,8.7,1,0,Night (9-12),Desktop,25.05,0
LEAD_00619,lead619@example.com,44,Middle East,Finance,51-200,Senior Manager,Referral,standard_lead,9,3.4,0.62,5,3,3,2,Premium Plan,Enterprise Solution,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.16,0.0,0,0,0,0,0,35,11,Email Click,1.8,3.9,1,0,Night (9-12),Desktop,4.3,0
LEAD_00620,lead620@example.com,41,North America,E-commerce,1-10,VP,Content Download,standard_lead,9,0.5,0.66,9,6,1,0,Premium Plan,Training Module,1,1,1,0,1,0,0,1,0,0,0,0.0,0,0.32,0.0,0,0,0,0,0,6,6,Viewed Product,10.5,0.7,1,1,Evening (5-9),Mobile,20.55,0
LEAD_00621,lead621@example.com,22,North America,Consulting,11-50,C-Level,LinkedIn,standard_lead,5,2.2,0.3,8,6,1,0,Enterprise Solution,API Access,0,0,0,0,1,0,0,0,0,1,0,0.0,1,0.31,0.15,0,0,0,0,0,32,15,Just Browsing,1.09,6.4,1,0,Afternoon (12-5),Desktop,0.8,1
LEAD_00622,lead622@example.com,60,North America,Finance,1-10,Individual Contributor,LinkedIn,standard_lead,6,1.7,0.66,11,9,2,1,API Access,Premium Plan,0,0,0,1,0,0,0,0,0,1,0,0.0,1,0.24,0.17,0,0,0,0,0,23,13,Just Browsing,1.83,3.8,1,0,Morning (9-12),Mobile,1.15,0
LEAD_00623,lead623@example.com,52,Asia Pacific,Real Estate,1000+,Individual Contributor,Trade Show,standard_lead,4,4.2,0.58,4,3,3,1,Training Module,Custom Integration,0,0,0,1,1,1,9,0,0,1,0,0.0,0,0.25,0.0,0,0,0,0,0,1,1,Just Browsing,8.0,0.2,1,0,Evening (5-9),Desktop,33.6,0
LEAD_00624,lead624@example.com,38,North America,Manufacturing,1000+,C-Level,Email Campaign,standard_lead,9,5.7,0.43,14,9,2,1,API Access,Enterprise Solution,0,0,1,1,1,0,0,0,0,0,0,0.0,0,0.29,0.0,0,0,0,0,0,5,5,Viewed Product,12.6,0.6,1,0,Morning (9-12),Desktop,11.65,1
LEAD_00625,lead625@example.com,44,Middle East,Finance,201-1000,Senior Manager,Trade Show,standard_lead,2,3.0,0.69,5,3,0,0,Training Module,Analytics Add-on,0,1,1,1,2,0,0,0,0,0,0,0.0,1,0.2,0.12,0,0,0,0,0,8,8,Viewed Product,1.75,4.0,0,1,Afternoon (12-5),Desktop,0.0,0
LEAD_00626,lead626@example.com,54,Middle East,Retail,201-1000,C-Level,Trade Show,standard_lead,8,3.8,0.58,9,5,1,0,Premium Plan,Starter Package,0,0,1,0,0,0,0,1,0,2,0,0.0,0,0.35,0.0,2,0,0,0,0,9,9,Abandoned Session,6.22,1.1,1,0,Morning (9-12),Mobile,21.2,1
LEAD_00627,lead627@example.com,42,Latin America,Real Estate,1-10,Individual Contributor,Content Download,standard_lead,5,6.1,0.64,10,8,3,1,Training Module,Analytics Add-on,1,0,0,0,0,0,0,0,1,0,0,0.0,1,0.3,0.14,0,0,0,0,0,33,25,Abandoned Session,1.06,6.6,1,0,Night (9-12),Desktop,9.65,0
LEAD_00628,lead628@example.com,33,Europe,Real Estate,1-10,VP,Partner,standard_lead,5,1.3,0.69,8,6,2,1,Support Package,Starter Package,1,0,0,0,1,0,0,0,1,0,0,0.0,0,0.12,0.0,0,0,0,0,0,81,6,Email Click,0.43,16.2,1,0,Afternoon (12-5),Mobile,14.15,0
LEAD_00629,lead629@example.com,40,Europe,Consulting,201-1000,Director,Cold Outreach,standard_lead,3,2.8,0.39,9,7,1,0,Starter Package,Custom Integration,0,0,0,0,1,1,6,0,0,2,0,0.0,0,0.46,0.0,0,1,0,0,0,53,2,Viewed Product,0.4,17.7,0,0,Evening (5-9),Tablet,26.6,0
LEAD_00630,lead630@example.com,37,Latin America,Real Estate,1-10,Senior Manager,Website,standard_lead,5,3.9,0.45,5,3,2,1,Training Module,Analytics Add-on,0,1,0,0,2,0,0,0,0,0,0,0.0,0,0.04,0.0,1,0,0,0,0,9,9,Email Click,3.89,1.8,1,1,Evening (5-9),Mobile,1.85,1
LEAD_00631,lead631@example.com,36,Middle East,Real Estate,1-10,VP,Website,standard_lead,4,3.0,0.55,9,6,1,0,Premium Plan,API Access,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0.33,0.0,0,0,0,0,0,62,22,Abandoned Session,0.45,15.5,1,0,Night (9-12),Mobile,0.0,0
LEAD_00632,lead632@example.com,52,Africa,E-commerce,1000+,VP,Partner,hot_lead,12,10.1,0.0,31,24,7,4,Starter Package,Training Module,0,1,1,1,10,1,4,1,1,3,3,0.79,1,0.83,0.57,1,1,1,4,0,46,2,Demo Request,1.83,3.8,1,0,Evening (5-9),Tablet,103.75,1
LEAD_00633,lead633@example.com,40,Asia Pacific,Retail,51-200,VP,Referral,standard_lead,3,4.3,0.69,7,5,2,0,API Access,Training Module,0,0,0,0,1,0,0,0,0,0,0,0.0,1,0.54,0.28,0,0,0,0,0,78,3,Abandoned Session,0.27,26.0,0,1,Night (9-12),Mobile,1.85,0
LEAD_00634,lead634@example.com,53,Africa,Retail,11-50,VP,Referral,standard_lead,2,1.6,0.56,9,6,3,1,Premium Plan,Training Module,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.58,0.0,0,0,0,0,0,80,61,Just Browsing,0.17,40.0,0,0,Night (9-12),Desktop,0.0,0
LEAD_00635,lead635@example.com,48,Asia Pacific,Consulting,1000+,VP,Trade Show,standard_lead,10,4.8,0.3,9,6,2,0,API Access,Starter Package,0,0,0,0,2,0,0,0,1,0,1,0.88,0,0.49,0.0,0,0,0,0,0,59,21,Just Browsing,1.19,5.9,1,1,Morning (9-12),Desktop,12.3,0
LEAD_00636,lead636@example.com,41,Asia Pacific,Healthcare,201-1000,Manager,Facebook,standard_lead,4,5.9,0.49,1,0,4,1,Enterprise Solution,Custom Integration,1,0,1,0,1,0,0,0,0,0,0,0.0,1,0.31,0.18,0,0,0,0,0,21,5,Abandoned Session,1.33,5.2,1,0,Afternoon (12-5),Desktop,16.35,0
LEAD_00637,lead637@example.com,43,Europe,Real Estate,11-50,VP,Facebook,standard_lead,5,4.1,0.53,4,2,0,0,Starter Package,Support Package,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0.22,0.0,1,1,0,0,0,65,15,Email Click,0.54,13.0,1,0,Evening (5-9),Desktop,3.75,0
LEAD_00638,lead638@example.com,29,Asia Pacific,SaaS,1000+,Director,Webinar,hot_lead,10,18.8,0.31,18,15,8,5,Starter Package,Analytics Add-on,1,1,0,1,2,1,2,1,0,7,0,0.0,1,0.71,0.4,1,1,1,8,0,11,0,Form Submission,6.36,1.1,1,1,Evening (5-9),Desktop,94.4,1
LEAD_00639,lead639@example.com,44,Middle East,Consulting,1000+,Manager,Webinar,standard_lead,4,4.1,0.54,11,7,1,0,API Access,Starter Package,0,0,0,0,0,0,0,0,0,1,1,0.63,1,0.01,0.01,0,1,0,0,0,44,12,Just Browsing,0.64,11.0,1,0,Afternoon (12-5),Mobile,0.15,1
LEAD_00640,lead640@example.com,27,Africa,Real Estate,1000+,Senior Manager,Website,standard_lead,8,3.7,0.5,9,5,1,0,API Access,Training Module,0,1,0,0,2,0,0,0,0,0,0,0.0,0,0.44,0.0,0,0,0,0,0,79,24,Email Click,0.71,9.9,1,0,Night (9-12),Desktop,0.0,0
LEAD_00641,lead641@example.com,32,North America,Healthcare,1000+,C-Level,Facebook,standard_lead,4,7.9,0.6,12,7,1,0,Support Package,Analytics Add-on,0,0,1,1,0,0,0,0,0,1,0,0.0,0,0.03,0.0,0,1,1,7,0,39,20,Just Browsing,0.72,9.8,1,0,Afternoon (12-5),Desktop,7.35,0
LEAD_00642,lead642@example.com,23,Latin America,Retail,1-10,Manager,Facebook,standard_lead,6,3.0,0.72,17,12,1,0,Starter Package,Premium Plan,0,1,0,1,2,1,5,0,0,1,0,0.0,0,0.24,0.0,0,1,0,0,0,56,0,Just Browsing,0.75,9.3,1,0,Afternoon (12-5),Mobile,22.3,1
LEAD_00643,lead643@example.com,40,North America,E-commerce,1-10,Director,Content Download,standard_lead,9,0.5,0.54,9,7,2,0,Premium Plan,API Access,1,1,1,0,0,0,0,0,0,1,0,0.0,1,0.16,0.09,0,1,0,0,0,76,44,Just Browsing,0.83,8.4,1,1,Night (9-12),Desktop,0.0,0
LEAD_00644,lead644@example.com,40,Middle East,Real Estate,1000+,VP,Trade Show,standard_lead,7,5.6,0.63,6,4,6,3,Custom Integration,Training Module,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0.17,0.0,0,0,0,0,0,81,56,Viewed Product,0.6,11.6,1,1,Morning (9-12),Desktop,0.0,0
LEAD_00645,lead645@example.com,33,Asia Pacific,Healthcare,1000+,Director,Referral,hot_lead,17,9.6,0.15,25,19,4,2,Enterprise Solution,Premium Plan,1,1,1,0,2,1,7,0,0,2,0,0.0,1,0.69,0.4,5,1,0,0,1,24,0,Demo Request,4.96,1.4,1,1,Afternoon (12-5),Desktop,66.7,1
LEAD_00646,lead646@example.com,38,Latin America,Consulting,201-1000,Director,Referral,hot_lead,15,8.2,0.18,23,20,5,2,Premium Plan,Analytics Add-on,0,1,0,1,7,1,2,1,1,1,2,0.7,1,0.51,0.23,2,1,0,0,0,33,3,Form Submission,3.18,2.2,1,1,Evening (5-9),Desktop,68.6,1
LEAD_00647,lead647@example.com,45,Latin America,Consulting,1-10,Senior Manager,Website,standard_lead,5,3.9,0.3,4,2,0,0,Premium Plan,Enterprise Solution,0,0,0,1,2,0,0,0,1,0,1,0.73,1,0.27,0.16,0,0,1,10,0,63,37,Viewed Product,0.56,12.6,1,0,Evening (5-9),Desktop,7.05,1
LEAD_00648,lead648@example.com,43,Middle East,Healthcare,201-1000,Director,Partner,hot_lead,10,12.1,0.07,16,11,5,2,Starter Package,Custom Integration,1,0,0,1,3,1,3,1,0,6,3,0.72,1,0.81,0.49,2,1,0,0,1,9,2,Form Submission,7.78,0.9,1,1,Afternoon (12-5),Desktop,82.75,1
LEAD_00649,lead649@example.com,28,Europe,Real Estate,1000+,Manager,LinkedIn,standard_lead,10,2.6,0.49,7,6,1,0,Premium Plan,Analytics Add-on,0,0,0,0,1,0,0,1,1,0,0,0.0,0,0.5,0.0,1,0,0,0,0,30,8,Viewed Product,2.33,3.0,1,0,Afternoon (12-5),Tablet,24.1,1
LEAD_00650,lead650@example.com,43,North America,Consulting,51-200,VP,Cold Outreach,standard_lead,7,6.2,0.7,6,5,2,1,Custom Integration,Premium Plan,0,0,0,0,5,0,0,0,0,0,1,0.62,1,0.28,0.16,0,1,0,0,0,3,3,Abandoned Session,14.0,0.4,1,0,Afternoon (12-5),Desktop,10.2,0
LEAD_00651,lead651@example.com,55,Latin America,Education,1000+,Senior Manager,Referral,standard_lead,3,3.3,0.45,7,6,3,1,API Access,Enterprise Solution,0,0,0,0,0,0,0,1,1,2,1,0.67,1,0.66,0.35,0,0,0,0,0,68,27,Email Click,0.31,22.7,0,0,Evening (5-9),Mobile,24.65,1
LEAD_00652,lead652@example.com,31,Middle East,Manufacturing,1-10,Manager,Email Campaign,standard_lead,6,3.2,0.67,2,1,3,1,Starter Package,API Access,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.27,0.0,0,1,0,0,0,48,15,Email Click,0.88,8.0,1,0,Night (9-12),Tablet,0.0,0
LEAD_00653,lead653@example.com,48,Europe,Real Estate,11-50,Senior Manager,Webinar,standard_lead,7,2.7,0.51,10,6,2,0,Training Module,Starter Package,0,0,0,0,1,0,0,1,1,1,0,0.0,0,0.5,0.0,0,1,0,0,0,10,10,Email Click,4.9,1.4,1,0,Morning (9-12),Mobile,24.75,1
LEAD_00654,lead654@example.com,51,Asia Pacific,Education,1000+,Individual Contributor,Email Campaign,standard_lead,7,2.6,0.43,10,8,2,1,Training Module,Enterprise Solution,1,0,1,0,0,0,0,0,0,0,0,0.0,1,0.23,0.12,0,1,0,0,0,54,15,Just Browsing,0.91,7.7,1,1,Evening (5-9),Mobile,9.2,0
LEAD_00655,lead655@example.com,33,Middle East,Finance,1-10,Director,Referral,standard_lead,1,1.9,0.52,8,5,0,0,Starter Package,Analytics Add-on,0,0,0,0,3,1,2,0,0,1,0,0.0,0,0.28,0.0,0,0,0,0,0,55,14,Abandoned Session,0.13,55.0,0,0,Night (9-12),Mobile,6.05,0
LEAD_00656,lead656@example.com,30,Asia Pacific,Education,11-50,Manager,Cold Outreach,standard_lead,8,3.5,0.3,8,5,4,2,Enterprise Solution,Custom Integration,0,0,1,0,1,1,1,0,1,0,2,0.61,0,0.24,0.0,0,0,0,0,0,45,35,Email Click,1.24,5.6,1,0,Night (9-12),Mobile,23.95,0
LEAD_00657,lead657@example.com,39,Africa,E-commerce,1000+,Senior Manager,Cold Outreach,standard_lead,8,6.4,0.48,8,6,0,0,Custom Integration,Training Module,0,0,1,1,2,1,4,1,1,0,0,0.0,0,0.16,0.0,0,0,0,0,0,30,8,Viewed Product,1.87,3.8,1,0,Evening (5-9),Mobile,43.8,1
LEAD_00658,lead658@example.com,48,Africa,Education,1000+,C-Level,Webinar,hot_lead,20,12.0,0.19,21,16,10,5,Support Package,Analytics Add-on,1,0,1,0,3,1,1,1,1,3,1,0.91,1,0.54,0.26,1,1,1,9,0,76,0,Pricing Page,1.84,3.8,1,1,Morning (9-12),Mobile,103.7,1
LEAD_00659,lead659@example.com,51,Middle East,Education,1-10,Individual Contributor,Email Campaign,standard_lead,6,0.8,0.6,8,6,1,0,Analytics Add-on,Starter Package,0,0,1,0,1,0,0,0,0,1,0,0.0,0,0.41,0.0,1,0,0,0,0,59,6,Email Click,0.71,9.8,1,0,Morning (9-12),Mobile,4.9,0
LEAD_00660,lead660@example.com,48,Middle East,E-commerce,201-1000,Individual Contributor,Referral,standard_lead,2,3.2,0.61,10,6,4,2,Starter Package,Analytics Add-on,0,1,0,0,2,0,0,0,0,0,1,0.95,0,0.11,0.0,1,0,0,0,0,64,2,Just Browsing,0.22,32.0,0,0,Evening (5-9),Desktop,6.9,1
LEAD_00661,lead661@example.com,43,Europe,Retail,201-1000,Manager,Website,standard_lead,3,7.2,0.65,8,4,3,2,Starter Package,API Access,0,0,0,0,2,0,0,0,1,0,1,0.61,0,0.62,0.0,1,0,0,0,0,23,9,Just Browsing,0.91,7.7,0,0,Afternoon (12-5),Mobile,14.6,0
LEAD_00662,lead662@example.com,42,North America,Real Estate,1000+,C-Level,LinkedIn,standard_lead,7,2.8,0.48,11,8,4,2,Analytics Add-on,Enterprise Solution,0,0,0,1,1,0,0,0,1,0,0,0.0,1,0.33,0.16,0,0,0,0,0,67,0,Abandoned Session,0.73,9.6,1,0,Night (9-12),Desktop,22.1,1
LEAD_00663,lead663@example.com,37,North America,Manufacturing,1000+,C-Level,Referral,hot_lead,20,15.3,0.12,23,13,8,5,Premium Plan,API Access,1,1,1,0,9,0,0,1,0,2,3,0.75,1,0.57,0.25,3,1,1,11,0,41,4,Demo Request,3.41,2.0,1,1,Night (9-12),Desktop,85.55,1
LEAD_00664,lead664@example.com,43,Middle East,Healthcare,51-200,Individual Contributor,Referral,standard_lead,4,4.9,0.65,7,4,3,1,Analytics Add-on,Support Package,0,0,0,0,2,0,0,0,0,2,0,0.0,0,0.12,0.0,2,0,0,0,0,27,4,Email Click,1.04,6.8,1,0,Evening (5-9),Desktop,9.25,0
LEAD_00665,lead665@example.com,35,Latin America,E-commerce,201-1000,Manager,Google Ads,standard_lead,6,6.0,0.54,5,3,2,1,Custom Integration,API Access,0,0,0,0,1,0,0,0,0,0,1,0.66,0,0.08,0.0,0,0,0,0,0,53,0,Abandoned Session,0.79,8.8,1,0,Afternoon (12-5),Mobile,8.8,0
LEAD_00666,lead666@example.com,33,Europe,SaaS,51-200,Individual Contributor,Website,standard_lead,6,6.6,0.53,5,3,3,1,Training Module,Analytics Add-on,0,0,0,1,0,0,0,0,1,0,0,0.0,1,0.58,0.26,0,0,0,0,0,20,1,Viewed Product,2.1,3.3,1,0,Evening (5-9),Desktop,20.0,0
LEAD_00667,lead667@example.com,34,Africa,Retail,51-200,VP,Email Campaign,standard_lead,11,0.5,0.61,6,3,2,0,Starter Package,Enterprise Solution,0,0,0,0,2,0,0,0,0,0,1,0.98,0,0.29,0.0,0,0,0,0,0,61,10,Abandoned Session,1.26,5.5,1,1,Evening (5-9),Mobile,3.35,0
LEAD_00668,lead668@example.com,46,North America,Education,11-50,C-Level,Referral,standard_lead,5,5.5,0.32,7,5,1,0,Starter Package,Premium Plan,1,0,1,0,0,0,0,0,1,0,0,0.0,0,0.49,0.0,0,0,1,8,0,39,4,Abandoned Session,0.9,7.8,1,0,Morning (9-12),Mobile,29.75,0
LEAD_00669,lead669@example.com,45,Middle East,Manufacturing,1000+,C-Level,Content Download,standard_lead,3,4.7,0.61,7,6,2,1,Enterprise Solution,Premium Plan,0,0,0,0,1,0,0,0,1,0,1,0.77,1,0.0,0.0,0,0,0,0,0,17,3,Viewed Product,1.24,5.7,0,1,Evening (5-9),Mobile,13.55,1
LEAD_00670,lead670@example.com,56,Europe,E-commerce,11-50,Individual Contributor,Partner,standard_lead,8,2.2,0.69,13,8,3,1,Starter Package,Training Module,0,0,0,0,2,0,0,0,0,1,0,0.0,0,0.21,0.0,0,0,0,0,0,30,10,Abandoned Session,1.87,3.8,1,0,Afternoon (12-5),Mobile,4.7,0
LEAD_00671,lead671@example.com,49,Latin America,SaaS,201-1000,Manager,LinkedIn,warm_lead,14,15.0,0.07,28,17,8,5,API Access,Support Package,0,1,1,1,2,0,0,1,1,2,2,0.76,1,0.86,0.35,3,1,0,0,0,32,11,Pricing Page,3.06,2.3,1,1,Afternoon (12-5),Desktop,70.1,1
LEAD_00672,lead672@example.com,25,Middle East,Retail,11-50,C-Level,Google Ads,standard_lead,7,1.6,0.57,4,2,4,3,Enterprise Solution,Training Module,1,0,1,0,1,0,0,0,1,0,0,0.0,1,0.25,0.14,0,1,0,0,0,71,22,Viewed Product,0.69,10.1,1,1,Afternoon (12-5),Mobile,19.9,1
LEAD_00673,lead673@example.com,50,Africa,Education,51-200,Director,Google Ads,engaged_smb,17,7.4,0.26,16,11,4,1,Analytics Add-on,API Access,1,0,1,1,4,1,4,0,0,6,2,0.78,1,0.98,0.57,1,1,0,0,0,47,1,Demo Request,2.53,2.8,1,1,Night (9-12),Desktop,75.2,1
